Rank Type,Distinction,Cutoff Value,a,b,c,d,Mean Placement of Host
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.141,72349200000.0,1.0,0.0,1.0,1.0,0.344124
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
Sum Ranks,0.201,60204.106711020744,1.8540027809487007,0.7116104381057231,0.23842975960544655,-0.5971255485978948,0.3185689802215609
