Max Rank,Sum Ranks,Top 5 Avg,Max Rank2,Sum Ranks2,Top 5 Avg2,Max Rank3,Sum Ranks3,Top 5 Avg3,Max Rank4,Sum Ranks4,Top 5 Avg4,Max Rank5,Sum Ranks5,Top 5 Avg5,Max Rank6,Sum Ranks6,Top 5 Avg6,Max Rank7,Sum Ranks7,Top 5 Avg7,Max Rank8,Sum Ranks8,Top 5 Avg8,Max Rank9,Sum Ranks9,Top 5 Avg9,Max Rank10,Sum Ranks10,Top 5 Avg10,Max Rank11,Sum Ranks11,Top 5 Avg11,Max Rank12,Sum Ranks12,Top 5 Avg12,Max Rank13,Sum Ranks13,Top 5 Avg13,Max Rank14,Sum Ranks14,Top 5 Avg14,Max Rank15,Sum Ranks15,Top 5 Avg15,Max Rank16,Sum Ranks16,Top 5 Avg16,Max Rank17,Sum Ranks17,Top 5 Avg17,Max Rank18,Sum Ranks18,Top 5 Avg18,Max Rank19,Sum Ranks19,Top 5 Avg19,Max Rank20,Sum Ranks20,Top 5 Avg20,Max Rank21,Sum Ranks21,Top 5 Avg21,Max Rank22,Sum Ranks22,Top 5 Avg22,Max Rank23,Sum Ranks23,Top 5 Avg23,Max Rank24,Sum Ranks24,Top 5 Avg24,Max Rank25,Sum Ranks25,Top 5 Avg25
5647768.181029652,1240344168.7061534,4340601.022178697,3.553668087787862e+17,2.383966227661274e+19,2.3518421749568982e+17,102184.41424611189,5670053.264135174,71275.66035081177,55992.659627198846,12159272.890066389,43027.621208578916,3523149698953616.5,2.333207925331397e+17,2323863646511871.0,1021.7374162468595,55877.582547342456,708.8215373410751,4359887182557919.5,9.79045234599826e+16,2606141661566202.0,31897285426650.992,679277432064253.2,19838193893869.676,4167744.6331223943,872192934.2903044,3549387.17723909,54433.88827033956,3959921.183138241,51050.512761559476,2.6224130711533578e+17,1.6821982791050222e+19,1.8654771040570973e+17,41319.52643512401,8550733.608801048,35178.574148486376,43224451004546.44,963766590280279.9,25874139703819.656,539.96867068453,39019.02260898023,507.40248124286154,2599892166045620.0,1.6466242253499072e+17,1843105868193767.2,3217358755474295.5,6.900923630395299e+16,2000935032002514.0,7653368.484516326,1947608365.631413,6102563.4279187415,707702465.0864357,421129381520.7754,528964721.966712,5.299839416923483e-06,0.0010162990940527827,3.3470494466257074e-06,569669053.7478353,126533082467.47765,437879789.10315084,2.165136498529687e+50,5.237995378112103e+50,7.882536753654002e+49,927102501477057.6,2984039557441612.0,380310967415009.4,4.534366910425418e-17,5.2745586507108314e-17,1.042179787805135e-17,2.2326509525603934e-27,3.6217479857823435e-27,7.130211373613112e-28,0.009877601521484324,27.029474083931618,0.009858930032148253
78453027.6088349,2470946512.4497137,28804400.707064815,1.2549017018084035e+21,2.5365493735943894e+21,4.935919682333895e+20,1352573.4753037915,17400826.16046218,792125.8172822497,781540.8228626454,24937124.15481005,288586.3722199842,1.250119897900061e+19,2.514917872095079e+19,4.892669223448168e+18,14454.61066709775,178800.03426137535,8286.205348371292,6.832966893225324e+17,1.0954293205958897e+18,1.822521179270885e+17,6154877540992615.0,8696006508387286.0,1470801731512170.5,70937821.75610177,1716578581.0082972,22838853.026835933,923565.426397327,12713614.07219945,610682.9788912922,1.134691623224091e+21,1.7000447987231632e+21,3.307091510005009e+20,706675.1313126383,17325508.633455746,228986.81528958929,6806929867577408.0,1.0953525128780516e+16,1816385443546000.5,9869.910143822011,130692.73248479166,6376.943011497831,1.1303678799134577e+19,1.6886919046368109e+19,3.2843893006761774e+18,6.17842041678423e+17,8.693014908424408e+17,1.474652159042046e+17,86764399.98614979,3971183689.951762,39724186.620948784,185852340164.4618,1575319415998.578,81375256627.4353,0.0006324037654847086,0.0048954095345102415,0.00024514734282933537,7875311642.005325,244858669176.06476,2875777962.3197813,1.8951033219102248e+58,2.0914583777766847e+58,4.182916584887294e+57,519583084622387.25,3895025729684354.5,359188890102375.3,0.04507966045642385,0.04517847995895261,0.009035695990613879,8.530852786437193e-22,8.531617561570102e-22,1.706314440741557e-22,0.010311744660325117,88.68099895486131,0.010244716695933688
15797088.238826992,2612866788.740158,9680381.149704447,3.4328311027591754e+19,1.190167674385617e+20,1.4412245958367924e+19,214442.13625744774,11408185.149091994,113559.4694886962,155425.08880879614,25221957.532865636,93708.23025773032,3.0515101499373395e+17,1.1099026234178237e+18,1.3180840734674493e+17,2121.309173732024,111503.2377174381,1124.2079412612823,2.7850940386314584e+16,2.206292287015034e+17,1.3551366193270856e+16,249547996825286.03,1588870030677046.8,107588124371911.23,14386236.256874433,1856711948.8796432,7830925.9855704475,165707.4036555301,8044988.242484408,87175.60693355554,1.4978244898442725e+19,7.14680369273087e+19,7.579915971626756e+18,141543.93607508668,17921710.48934179,75866.91419323061,274021061192278.3,2143512606147776.5,131576266178543.8,1639.2143897866206,78618.88657374942,863.3562216413284,1.3942813370538734e+17,6.734534827619352e+17,7.023087908554799e+16,2.5363548162556756e+16,1.6340371508872634e+17,1.1066700473758204e+16,17346301.86585738,3985435704.5642304,12531173.130822852,37123721192.72032,1224177473023.814,13867404390.403418,1.7240350694032785e-05,0.00328907117582337,6.925167994613962e-06,1605583749.3024044,270745046764.24902,1000720109.3171923,8.660867721032988e+51,1.484932729743654e+52,2.5714875003005244e+51,1197449786157115.2,6279584070836506.0,699467253578821.2,4.256422601419838e-13,4.2570806582827404e-13,8.513496181375924e-14,2.592699118406374e-21,2.593738309165726e-21,5.187468233654157e-22,0.009921464914617347,92.33494641363112,0.00985231265228979
5037595.664193026,1836766719.8224084,3605945.3760024705,2.301925190417774e+19,8.014377780954433e+19,8.212278082588431e+18,161737.5737539083,6044785.286058191,66557.57638233193,51327.16707203293,18338901.1942539,36437.220071133066,2.183430078521348e+17,7.79136892203991e+17,7.792260119586946e+16,1647.9153991851636,60671.6345173027,675.7362365813469,2677015735121425.0,1.0602134780369434e+17,1587523778693554.8,25377370075896.375,703027986012681.1,13575004944031.434,4687000.581656405,1167909400.329757,3185342.6788371326,150481.33133203702,3950217.242068555,59137.13890836737,1.6793260295412152e+19,5.3132369558866035e+19,5.559623852702458e+18,47755.016074703344,11661639.922569152,32191.99759232407,27275637635568.188,1061156397427466.0,15970161084663.172,1533.2275453152477,39664.06061676827,600.4455179367396,1.5928801595323152e+17,5.1643222246089555e+17,5.278139651333973e+16,2490706905439462.5,7.022305771926914e+16,1341717805380825.8,5414415.815354541,3180187449.055707,4401738.301524691,57556171413.492714,1031444823183.8982,22875317354.12758,8.0604554467862e-06,0.0017683266687605072,5.05365433865946e-06,494423743.2835828,183971505611.01013,356881565.1417924,4.240197576126485e+52,8.14481049414325e+52,1.5885882171682766e+52,249585114810908.12,2528339434224232.0,206118102086299.78,3.8563720864366574e-16,4.891453405577461e-16,9.706053358993921e-17,6.22858042500437e-26,8.164163069134541e-26,1.6328041296730863e-26,0.010147730176395604,64.33588545202778,0.010074369206154248
30664534.854281086,1026729925.843816,9884059.57867181,2.950912834759575e+18,2.2721707697942835e+19,9.529992037462493e+17,2285513.7519521257,7509027.120129819,527907.636735558,312852.458700496,10238944.336718343,100353.7912205802,3.010645164364837e+16,2.266464650402825e+17,9601127220118772.0,23317.770841457674,75695.21417156073,5380.734721586679,2.199398065780038e+17,2.991829494455131e+17,4.704105315313508e+16,940313697829419.6,1452220720995173.5,206622786023132.72,12849970.009773476,677617107.6197076,5164369.133952456,957744.290238581,4360489.035901011,235657.79770862978,1.2365797038275395e+18,1.4276778611336237e+19,4.695537310844802e+17,131100.78893709404,6754920.015335124,52260.642481197945,2243918245654837.0,3036321241745324.0,479551216713711.5,9771.309345840924,43882.19186000862,2400.5700302012383,1.2616105300797226e+16,1.4231498930182216e+17,4732941205637081.0,9.21657521274339e+16,1.4337872179464134e+17,2.0276677763544616e+16,73176334.03924154,1746729761.4908528,21210229.136549115,3234138117.0622554,343099925941.80786,1257024957.2600195,5.851455266567972e-06,0.0010605502162196925,5.129132305438552e-06,3005613897.7945924,102962319706.98888,973544205.9643863,9.654825112526257e+50,1.9276811611399005e+51,3.590108021957846e+50,656630324752698.2,1631585382371563.0,205734544616113.7,2.012648177208084e-16,4.1966070202532575e-16,7.305398785283408e-17,3.5511656024246833e-25,5.183266608236464e-25,1.036653277678635e-25,0.010038238964466577,21.965346192422103,0.00999227031646593
8576764.114124546,2272651162.4671655,5917647.315987517,3.3160277551850304e+20,4.423673740607073e+20,8.02345908909214e+19,64922.865209747506,8387411.64519798,45244.74523621815,84528.00455061303,22689229.516861055,58081.559429978624,3.138733665409477e+18,4.2338189393871754e+18,7.64643588081626e+17,656.3293082284781,84145.73692631644,458.7167900554197,2.450884397920284e+16,1.7594423576370784e+17,1.0751073194101338e+16,73560882669334.62,1026064454756383.1,39435724777775.12,3873562.3979957392,1559346392.9247007,3098185.2250705557,52489.30022968219,5743368.707337682,36300.10389944443,1.4031373381804371e+20,1.911487578362776e+20,3.25944892626417e+19,39159.278026975975,15569893.846365204,30724.399978461774,241546071203310.12,1748374095972026.2,104891495981231.05,530.6337913128924,57612.87298581635,367.6099319929387,1.328117472374485e+18,1.8313397041184323e+18,3.100973277626155e+17,7463968208357520.0,1.0296864884576323e+17,4039983903176103.0,28162844.16701197,3700650117.3857336,15157967.802336793,163914862320.74963,1249134022289.0972,43925153966.111374,9.125726968825161e-06,0.0026490878187033925,5.536645546196079e-06,870254574.9236085,227648537370.64966,603277086.2444793,2.21128846871731e+51,6.540329606316424e+51,1.1020539080213875e+51,385550242942733.1,2873730060056967.0,207245765052227.1,2.1605804727732134e-16,3.913800444571863e-16,7.742475057057213e-17,3.089917455605671e-26,3.3054171546866174e-26,6.603871338048921e-27,0.010056565341562405,82.61960644248836,0.010035784801133683
3715813.9373322492,3064156714.8220854,3053719.3256427655,7.199845803921675e+18,6.649945903738538e+19,3.066464005389422e+18,71619.54247526704,9571189.618090723,60146.131470728506,36746.62413021278,29762643.53087538,30068.81257683006,6.53831546201179e+16,6.357456576465326e+17,2.7999396917952056e+16,717.5056054947366,93776.77817492241,600.4678924191979,1987396647606025.0,1.3963912397378731e+17,1572827882179793.5,13807273216872.594,904078926798303.2,9482545776238.45,3104491.9134850237,2091902797.5089402,2543839.6784949144,54109.902201983765,6358408.378633257,42656.47066551338,6.706608298949062e+18,4.6002678176255e+19,2.2582653466569175e+18,30701.105971420657,20314671.138585202,24840.05148760505,19641815453996.777,1363312091960326.2,15469953785659.86,542.0888880448072,62266.27826050313,425.0927607643309,6.090397201949892e+16,4.3924675356709664e+17,2.059042704930173e+16,1396189703685642.5,9.264217034718835e+16,964872312083352.8,6016687.185220163,5069747097.028721,5451278.999428013,25311764538.57614,1647136582830.0503,11606386234.184101,0.0006076048143689435,0.004478982734077137,0.0001471985316694367,375742630.61406946,315506216480.6156,311016669.4956023,2.040476712601431e+53,2.096048106639503e+53,4.156734565793265e+52,602889889493229.1,5146017714944466.0,402105000654617.5,0.0023439169280537555,0.0023439174477162712,0.00046878348954323794,1.7930273422489271e-25,2.930025744771269e-25,5.857818847288952e-26,0.00988271588043624,141.6017865262414,0.009863948243128164
6187753.33481894,1564443338.8347201,5061124.574400061,3.588786118510676e+17,3.2230248503572316e+19,2.680004320488368e+17,145735.29661848527,8231447.32452812,123407.72550360311,61812.22369328924,15393161.619068824,50400.553684162514,3563389545542155.0,3.1638862084628096e+17,2605337076138447.0,1455.8147791541307,81599.73584387595,1236.5494370511963,4320009971218252.5,1.3094886883923315e+17,3459308606037588.5,38288291332562.91,825370755328836.8,26630358902367.71,5490006.450802954,1006670115.7933518,4390285.617105534,129301.81202327735,5125694.840081583,97407.01215351406,3.094702695260027e+17,2.0879688490001355e+19,2.1032236211024454e+17,54842.1193367694,9903870.213509034,43714.08416109273,43154503460179.734,1294241587727776.5,34497378304852.824,1291.65338310376,50795.58361656949,975.6615525791212,3072802576328262.5,2.0498200496199117e+17,2068479405244705.2,3832874603463047.5,8.352902269403088e+16,2672889464061322.5,8886570.878574986,2776914414.6372013,7766266.420057664,2481354533.868546,556677598622.2422,1292433610.2117028,0.005642959104572251,0.007117233818630627,0.001160045531933216,619429120.0806572,159006404224.78445,508238495.64156467,4.816979473870469e+50,1.7265608628652283e+51,2.451062269719101e+50,950604753324406.4,5803600188331264.0,597894796380095.6,4322.367072943152,4322.367072945904,864.4734145891807,7.952779458466284e-28,1.4187016457493469e-27,2.8173709782432643e-28,0.009909270440546515,32.82029566859938,0.009873366163563008
10433128.255763683,1177746662.218722,5757615.517930463,6.50031714844208e+17,2.3792565712710787e+19,3.016879139145688e+17,179951.04340480015,6493650.144832222,128661.14786184905,104186.73913257345,11622504.88019032,57510.12465830737,6491311430486729.0,2.3452782309936218e+17,3010025114705297.0,1797.0173428561925,64507.303565150454,1289.6424758081562,1.1211774883319932e+16,1.14902757388654e+17,5286263487342006.0,108850165201214.6,785967473924782.2,39778828288293.125,10143115.487127846,801104562.456648,4568503.146412902,174948.89073904502,4461290.1254483005,101507.03759932482,6.319625899660657e+17,1.6285425244359586e+19,2.3875910135136e+17,101290.62936278459,7905793.178102504,45616.35861150008,111962417823846.55,1140019826410059.0,52817285370674.305,1747.065117395873,44324.716933641655,1018.3707382564914,6310870516325350.0,1.6053035109637302e+17,2381240236388725.5,1.0900117842830944e+16,7.921272240804242e+16,3982153629866793.0,12024827.562378317,1895096578.93766,8651650.555227326,626912179.1772149,409735367487.8109,563993549.3563541,6.796439578848516e-06,0.0008930298058009941,5.22711683944997e-06,1044760265.1495513,119350090934.52486,576423967.5813812,2.921352130523308e+51,3.119591866891994e+51,6.0986180570509215e+50,1044264236125548.8,3473929667351441.0,465984965952627.9,1.7654437008800513e-15,1.9314269002154762e-15,3.824470813379144e-16,1.064757942459255e-26,1.707497364122409e-26,3.407392877738721e-27,0.009939862067462089,23.43636850670148,0.009913053536279715
3257728.8177213874,2223559244.6319323,2955386.2740658447,4.334259698111987e+19,1.2382607942222478e+20,1.4984323601039514e+19,96425.25097797747,7293473.739922104,47100.32239647681,31108.803023792872,21909234.03341099,28798.253735284077,3.949640959988593e+17,1.1650502261758062e+18,1.373188958050625e+17,970.2810189436595,72221.18588996807,473.25639470167744,1765691139935872.8,1.2350481849610821e+17,1389734134997457.8,10612797049812.387,791850321845587.0,8776567235327.378,2966068.3780167704,1445887805.6082687,2524681.950987258,50825.409419871285,4728924.317101432,28496.714260262455,2.8588236260817842e+19,7.605879439358506e+19,9.018677064998991e+18,29340.89019101154,14247585.80993376,24971.68690086578,16090051207631.83,1217443286938681.0,13381550958552.852,511.43170009901655,46821.607482244784,285.85896094232953,2.6051339046144966e+17,7.162590015391105e+17,8.263587002422096e+16,1164627848536806.2,8.030721870926269e+16,905937784034449.6,5899001.320356484,3813689886.065894,4927691.540311491,79967795061.48866,1254965637280.3584,34060840194.83361,3.997231010891758e-06,0.0022583256502476975,3.3010931734790862e-06,357496867.81829906,225681084228.70618,304612211.7251804,5.052548658593951e+50,2.0810872874465926e+51,3.201665834860238e+50,928724491925967.6,5699004044476951.0,517639975966339.0,6.241013843729484e-19,2.868069854213328e-18,3.4652544985252885e-19,2.718644886218079e-26,2.72531547834935e-26,5.449086107425227e-27,0.009933167395862301,82.6974362870535,0.00989373666305168
