Rank Type,Distinction,Cutoff Value,a,b,c,d,Mean Placement of Host
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Top 5 Avg,0.323,503000000.0,0.0942490673932074,0.342760123472853,-0.0258831489973406,-4.6668065925182,0.490791
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
Max Rank,0.327,5802355417.5166855,0.033730138322721454,0.579221616387132,0.11470569615032564,-4.660940470577644,0.43895742669293625
