Rank Type,Distinction,Cutoff Value,a,b,c,d,Mean Placement of Host
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Top 5 Avg,0.602,256928000.0,1.0,0.0,1.0,1.0,0.352795
Max Rank,0.735,1980.1850392772558,-0.7341674890250358,-1.1950991591626083,-0.1341105084587828,-0.7062942221934718,0.6020894522601984
Max Rank,0.735,1980.1850392772558,-0.7341674890250358,-1.1950991591626083,-0.1341105084587828,-0.7062942221934718,0.6020894522601984
Max Rank,0.735,1980.1850392772558,-0.7341674890250358,-1.1950991591626083,-0.1341105084587828,-0.7062942221934718,0.6020894522601984
Max Rank,0.735,1980.1850392772558,-0.7341674890250358,-1.1950991591626083,-0.1341105084587828,-0.7062942221934718,0.6020894522601984
Max Rank,0.735,1980.1850392772558,-0.7341674890250358,-1.1950991591626083,-0.1341105084587828,-0.7062942221934718,0.6020894522601984
Max Rank,0.952,388001685.25360954,0.3627227759415179,-0.7794196454728777,0.36370700596613137,-1.5030946180890705,0.3985383062209339
Max Rank,0.952,388001685.25360954,0.3627227759415179,-0.7794196454728777,0.36370700596613137,-1.5030946180890705,0.3985383062209339
Max Rank,0.952,388001685.25360954,0.3627227759415179,-0.7794196454728777,0.36370700596613137,-1.5030946180890705,0.3985383062209339
Max Rank,0.952,388001685.25360954,0.3627227759415179,-0.7794196454728777,0.36370700596613137,-1.5030946180890705,0.3985383062209339
Max Rank,0.952,388001685.25360954,0.3627227759415179,-0.7794196454728777,0.36370700596613137,-1.5030946180890705,0.3985383062209339
Max Rank,0.952,388001685.25360954,0.3627227759415179,-0.7794196454728777,0.36370700596613137,-1.5030946180890705,0.3985383062209339
Max Rank,0.952,388001685.25360954,0.3627227759415179,-0.7794196454728777,0.36370700596613137,-1.5030946180890705,0.3985383062209339
